Timestamp, Velocity, Richter Scale
2024-06-26T23:08:54.049149, 0.33751714008150663, 4.528295832437577
2024-06-26T23:08:54.283671, 0.6825466357563095, 4.834132330378995
2024-06-26T23:08:54.516380, 0.9008605955112322, 4.9546575908854535
2024-06-26T23:08:54.779411, 0.9515673356204992, 4.978439525627472
2024-06-26T23:08:55.051224, 0.8855916089445787, 4.947233492913201
2024-06-26T23:08:55.293450, 0.7603767007792507, 4.881028800884056
2024-06-26T23:08:55.527077, 0.6177468928334692, 4.790810569648909
2024-06-26T23:08:55.798783, 0.47998218803292797, 4.681225121161956
2024-06-26T23:08:56.033050, 0.3629939375794449, 4.5598993718741845
2024-06-26T23:08:56.267445, 0.2669108581647256, 4.4263662416222935
2024-06-26T23:08:56.530068, 0.2863416041216868, 4.456884453602383
2024-06-26T23:08:56.763857, 0.34372530041611793, 4.536211500210289
2024-06-26T23:08:57.024268, 0.3910893638613632, 4.592276004959723
2024-06-26T23:08:57.296967, 0.4310050540712578, 4.634482362834488
2024-06-26T23:08:57.530901, 0.4634665136854904, 4.66601836103289
2024-06-26T23:08:57.764804, 0.4894384057870751, 4.689698045046366
2024-06-26T23:08:58.026249, 0.5096723733451493, 4.7072910934103165
2024-06-26T23:08:58.261867, 0.5258708965935056, 4.720879136208794
2024-06-26T23:08:58.522749, 0.5385408025925621, 4.7312186132412215
2024-06-26T23:08:58.795089, 0.5482266058050879, 4.738960108317583
2024-06-26T23:08:59.028338, 0.5555147997762082, 4.744695633709868
2024-06-26T23:08:59.269041, 0.561148586660435, 4.749077873417395
2024-06-26T23:08:59.524524, 0.5653856014198326, 4.752344744189691
2024-06-26T23:08:59.795723, 0.568525302482547, 4.754749797931433
2024-06-26T23:09:00.029704, 0.5707929615965417, 4.756478609224268
2024-06-26T23:09:00.265184, 0.5725028616361426, 4.757777661823594
2024-06-26T23:09:00.526235, 0.573735014974884, 4.758711355628183
2024-06-26T23:09:00.760970, 0.5746613726095308, 4.759412005857677
2024-06-26T23:09:01.021487, 0.5753118480918543, 4.759903318068483
2024-06-26T23:09:01.293550, 0.5758631325417043, 4.760319275358833
2024-06-26T23:09:01.525896, 0.5762571225348179, 4.7606163063082505
2024-06-26T23:09:01.759856, 0.5766659784805256, 4.7609243301277075
2024-06-26T23:09:02.022650, 0.5769906055827517, 4.761168742138771
2024-06-26T23:09:02.297733, 0.5773984777115926, 4.761475634545867
2024-06-26T23:09:02.527123, 0.5777379000528736, 4.76173085852969
2024-06-26T23:09:02.761615, 0.5782223955783488, 4.7620949086555235
2024-06-26T23:09:03.022382, 0.5786677142002568, 4.762429252303379
2024-06-26T23:09:03.296066, 0.579112317308246, 4.7627628021672095
2024-06-26T23:09:03.528259, 0.5792517671816911, 4.762867367409939
2024-06-26T23:09:03.761967, 0.5793086177676917, 4.762909989091353
2024-06-26T23:09:04.023946, 0.5791799318849773, 4.7628135054981255
2024-06-26T23:09:04.257283, 0.5790022171964326, 4.762680226791914
2024-06-26T23:09:04.519415, 0.5786992852014275, 4.762452945931428
2024-06-26T23:09:04.781002, 0.5784060492345524, 4.762232826360209
2024-06-26T23:09:05.015357, 0.5780629881421573, 4.761975163528022
2024-06-26T23:09:05.276223, 0.5777511787985741, 4.761740840252737
2024-06-26T23:09:05.510084, 0.5774207131478686, 4.761492358769633
2024-06-26T23:09:05.771761, 0.5771681669594498, 4.761302370073753
2024-06-26T23:09:06.042713, 0.576935776646453, 4.761127471040601
2024-06-26T23:09:06.276400, 0.5767993720576375, 4.761024778909619
2024-06-26T23:09:06.509679, 0.5766864604460838, 4.760939755082511
2024-06-26T23:09:06.771755, 0.5767380721835375, 4.760978621418641
2024-06-26T23:09:07.042249, 0.5767756447128367, 4.761006913309604
2024-06-26T23:09:07.275974, 0.5769892360501376, 4.761167711305415
2024-06-26T23:09:07.510190, 0.5772390150454022, 4.761355676971528
2024-06-26T23:09:07.771192, 0.5776672722729789, 4.76167776329375
2024-06-26T23:09:08.042583, 0.5745826586555636, 4.759352514513838
2024-06-26T23:09:08.276287, 0.573945030587411, 4.75887029996638
2024-06-26T23:09:08.510334, 0.5733072795152179, 4.75838745622299
2024-06-26T23:09:08.771549, 0.5726691333696269, 4.757903775450492
2024-06-26T23:09:09.043142, 0.5720302401722533, 4.757418988220989
2024-06-26T23:09:09.276976, 0.5713907486318525, 4.756933204456486
2024-06-26T23:09:09.511067, 0.5707501154575001, 4.756446008016062
2024-06-26T23:09:09.772237, 0.570108166737971, 4.755957262270282
2024-06-26T23:09:10.043288, 0.5694645684446042, 4.755466707857281
2024-06-26T23:09:10.277276, 0.5688190227942326, 4.754974111906698
2024-06-26T23:09:10.511597, 0.5681711977748791, 4.754479214313913
2024-06-26T23:09:10.772781, 0.5675205696545581, 4.7539816070556
2024-06-26T23:09:11.043749, 0.5668671598678491, 4.7534812978777286
2024-06-26T23:09:11.277160, 0.5662107437751962, 4.752978105788558
2024-06-26T23:09:11.511433, 0.5655509324322505, 4.752471722750808
2024-06-26T23:09:11.772201, 0.5648874578624152, 4.751961932248076
2024-06-26T23:09:12.044081, 0.5642194938243755, 4.751448086984368
2024-06-26T23:09:12.277613, 0.5635466728256724, 4.750929890056043
2024-06-26T23:09:12.511706, 0.5628686549904942, 4.750407064358025
